exp_rep,target_id,sample_id,strain,bio_rep,pro_mCh,promoter,mCherry,delta_cq,UTR3,terminator,construct,ref_delta_cq,deltadelta_cq,rel_abund_delta_deltacq,remove
2,mCh-7,pPIR1-mCherry-tPIR1_WT_bio_rep6,pPIR1-mCherry-tPIR1_WT,bio_rep6,pPIR1-mCherry,pPIR1,mCherry,3.126666666666667,tPIR1_WT,tPIR1,WT,3.065,0.06166666666666698,0.9581565738256036,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modA_bio_rep1,pPIR1-mCherry-tPIR1_modA,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,2.656666666666668,tPIR1_modA,tPIR1,modA,3.6922222222222225,-1.0355555555555545,2.0499028743181187,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modA_bio_rep2,pPIR1-mCherry-tPIR1_modA,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,3.465,tPIR1_modA,tPIR1,modA,3.6922222222222225,-0.22722222222222266,1.170578935030557,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modA_bio_rep3,pPIR1-mCherry-tPIR1_modA,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,2.8433333333333337,tPIR1_modA,tPIR1,modA,3.6922222222222225,-0.8488888888888888,1.8011132391803188,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modB_bio_rep1,pPIR1-mCherry-tPIR1_modB,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,2.9566666666666652,tPIR1_modB,tPIR1,modB,3.6922222222222225,-0.7355555555555573,1.6650385219624304,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modB_bio_rep2,pPIR1-mCherry-tPIR1_modB,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,3.326666666666666,tPIR1_modB,tPIR1,modB,3.6922222222222225,-0.3655555555555563,1.2883776647443086,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modB_bio_rep3,pPIR1-mCherry-tPIR1_modB,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,3.033333333333333,tPIR1_modB,tPIR1,modB,3.6922222222222225,-0.6588888888888893,1.5788661702035243,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modC_bio_rep1,pPIR1-mCherry-tPIR1_modC,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,3.42,tPIR1_modC,tPIR1,modC,3.6922222222222225,-0.2722222222222226,1.2076665973155238,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modC_bio_rep2,pPIR1-mCherry-tPIR1_modC,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,3.178333333333333,tPIR1_modC,tPIR1,modC,3.6922222222222225,-0.5138888888888897,1.4278940042609227,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modC_bio_rep3,pPIR1-mCherry-tPIR1_modC,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,3.5999999999999996,tPIR1_modC,tPIR1,modC,3.6922222222222225,-0.09222222222222287,1.0660109239705529,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modD_bio_rep1,pPIR1-mCherry-tPIR1_modD,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,3.3983333333333334,tPIR1_modD,tPIR1,modD,3.6922222222222225,-0.2938888888888891,1.2259404389551305,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modD_bio_rep2,pPIR1-mCherry-tPIR1_modD,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,3.0999999999999996,tPIR1_modD,tPIR1,modD,3.6922222222222225,-0.5922222222222229,1.5075671063170302,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modD_bio_rep3,pPIR1-mCherry-tPIR1_modD,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,2.796666666666667,tPIR1_modD,tPIR1,modD,3.6922222222222225,-0.8955555555555557,1.8603261249834009,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modE_bio_rep1,pPIR1-mCherry-tPIR1_modE,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,3.3033333333333346,tPIR1_modE,tPIR1,modE,3.6922222222222225,-0.38888888888888795,1.3093845751749726,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modE_bio_rep2,pPIR1-mCherry-tPIR1_modE,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,2.889999999999999,tPIR1_modE,tPIR1,modE,3.6922222222222225,-0.8022222222222237,1.743785058321196,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modE_bio_rep3,pPIR1-mCherry-tPIR1_modE,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,3.1816666666666666,tPIR1_modE,tPIR1,modE,3.6922222222222225,-0.5105555555555559,1.4245986769609662,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modF_bio_rep1,pPIR1-mCherry-tPIR1_modF,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,2.3516666666666666,tPIR1_modF,tPIR1,modF,3.6922222222222225,-1.340555555555556,2.5324882152326675,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modF_bio_rep2,pPIR1-mCherry-tPIR1_modF,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,2.25,tPIR1_modF,tPIR1,modF,3.6922222222222225,-1.4422222222222225,2.7173911039701877,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modF_bio_rep3,pPIR1-mCherry-tPIR1_modF,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,2.334999999999999,tPIR1_modF,tPIR1,modF,3.6922222222222225,-1.3572222222222234,2.5619143108648874,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modG_bio_rep1,pPIR1-mCherry-tPIR1_modG,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,2.678333333333333,tPIR1_modG,tPIR1,modG,3.6922222222222225,-1.0138888888888897,2.0193470664570228,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modG_bio_rep2,pPIR1-mCherry-tPIR1_modG,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,2.635,tPIR1_modG,tPIR1,modG,3.6922222222222225,-1.0572222222222227,2.0809210382593375,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_modG_bio_rep3,pPIR1-mCherry-tPIR1_modG,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,2.4416666666666664,tPIR1_modG,tPIR1,modG,3.6922222222222225,-1.250555555555556,2.379330290327482,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_WT_bio_rep1,pPIR1-mCherry-tPIR1_WT,bio_rep1,pPIR1-mCherry,pPIR1,mCherry,3.488333333333335,tPIR1_WT,tPIR1,WT,3.6922222222222225,-0.20388888888888745,1.1517989315797552,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_WT_bio_rep2,pPIR1-mCherry-tPIR1_WT,bio_rep2,pPIR1-mCherry,pPIR1,mCherry,3.9283333333333346,tPIR1_WT,tPIR1,WT,3.6922222222222225,0.23611111111111205,0.8490308546684064,FALSE
1,mCh-7,pPIR1-mCherry-tPIR1_WT_bio_rep3,pPIR1-mCherry-tPIR1_WT,bio_rep3,pPIR1-mCherry,pPIR1,mCherry,3.6599999999999984,tPIR1_WT,tPIR1,WT,3.6922222222222225,-0.03222222222222415,1.0225860301737246,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep4,pSRO9-mCherry-tPIR1_modA,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,3.876666666666667,tPIR1_modA,tPIR1,modA,4.589444444444445,-0.7127777777777782,1.6389567428876108,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep5,pSRO9-mCherry-tPIR1_modA,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,3.701666666666668,tPIR1_modA,tPIR1,modA,4.589444444444445,-0.8877777777777771,1.8503238237371056,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep6,pSRO9-mCherry-tPIR1_modA,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,3.9049999999999994,tPIR1_modA,tPIR1,modA,4.589444444444445,-0.6844444444444457,1.60708300395263,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep4,pSRO9-mCherry-tPIR1_modB,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,4.273333333333333,tPIR1_modB,tPIR1,modB,4.589444444444445,-0.3161111111111117,1.244970114748308,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep5,pSRO9-mCherry-tPIR1_modB,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.365,tPIR1_modB,tPIR1,modB,4.589444444444445,-0.2244444444444449,1.1683272603998454,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep6,pSRO9-mCherry-tPIR1_modB,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.218333333333334,tPIR1_modB,tPIR1,modB,4.589444444444445,-0.3711111111111114,1.2933485370398174,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep4,pSRO9-mCherry-tPIR1_modC,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,4.213333333333333,tPIR1_modC,tPIR1,modC,4.589444444444445,-0.3761111111111122,1.2978387178955537,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep5,pSRO9-mCherry-tPIR1_modC,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.118333333333332,tPIR1_modC,tPIR1,modC,4.589444444444445,-0.4711111111111128,1.3861766398094155,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep6,pSRO9-mCherry-tPIR1_modC,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.184999999999999,tPIR1_modC,tPIR1,modC,4.589444444444445,-0.4044444444444464,1.3235791260587744,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep4,pSRO9-mCherry-tPIR1_modD,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,5.48,tPIR1_modD,tPIR1,modD,4.589444444444445,0.8905555555555553,0.5394063626980762,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep5,pSRO9-mCherry-tPIR1_modD,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.673333333333334,tPIR1_modD,tPIR1,modD,4.589444444444445,0.08388888888888868,0.9435109138671807,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep6,pSRO9-mCherry-tPIR1_modD,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.425000000000001,tPIR1_modD,tPIR1,modD,4.589444444444445,-0.1644444444444444,1.120734420531156,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep4,pSRO9-mCherry-tPIR1_modE,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,4.058333333333334,tPIR1_modE,tPIR1,modE,4.589444444444445,-0.5311111111111115,1.4450416854791102,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep5,pSRO9-mCherry-tPIR1_modE,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.498333333333333,tPIR1_modE,tPIR1,modE,4.589444444444445,-0.09111111111111203,1.0651902373021511,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep6,pSRO9-mCherry-tPIR1_modE,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.413333333333332,tPIR1_modE,tPIR1,modE,4.589444444444445,-0.17611111111111288,1.1298342269314943,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep4,pSRO9-mCherry-tPIR1_modF,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,3.74,tPIR1_modF,tPIR1,modF,4.589444444444445,-0.8494444444444449,1.8018069486078436,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep5,pSRO9-mCherry-tPIR1_modF,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,3.8833333333333346,tPIR1_modF,tPIR1,modF,4.589444444444445,-0.7061111111111105,1.6314006263669711,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep6,pSRO9-mCherry-tPIR1_modF,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.273333333333335,tPIR1_modF,tPIR1,modF,4.589444444444445,-0.3161111111111099,1.2449701147483065,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep4,pSRO9-mCherry-tPIR1_modG,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,4.036666666666667,tPIR1_modG,tPIR1,modG,4.589444444444445,-0.552777777777778,1.4669073750508623,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep5,pSRO9-mCherry-tPIR1_modG,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.393333333333334,tPIR1_modG,tPIR1,modG,4.589444444444445,-0.19611111111111068,1.145606124988426,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep6,pSRO9-mCherry-tPIR1_modG,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.231666666666666,tPIR1_modG,tPIR1,modG,4.589444444444445,-0.3577777777777795,1.2814505236647395,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep4,pSRO9-mCherry-tPIR1_WT,bio_rep4,pSRO9-mCherry,pSRO9,mCherry,4.591666666666667,tPIR1_WT,tPIR1,WT,4.589444444444445,0.0022222222222216814,0.9984608586269633,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep5,pSRO9-mCherry-tPIR1_WT,bio_rep5,pSRO9-mCherry,pSRO9,mCherry,4.513333333333334,tPIR1_WT,tPIR1,WT,4.589444444444445,-0.07611111111111146,1.0541726086945673,FALSE
2,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep6,pSRO9-mCherry-tPIR1_WT,bio_rep6,pSRO9-mCherry,pSRO9,mCherry,4.663333333333334,tPIR1_WT,tPIR1,WT,4.589444444444445,0.07388888888888889,0.9500735512576443,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep1,pSRO9-mCherry-tPIR1_modA,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,3.211666666666666,tPIR1_modA,tPIR1,modA,4.197777777777778,-0.9861111111111116,1.9808382949336532,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep2,pSRO9-mCherry-tPIR1_modA,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,3.538333333333332,tPIR1_modA,tPIR1,modA,4.197777777777778,-0.6594444444444454,1.5794742798566235,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modA_bio_rep3,pSRO9-mCherry-tPIR1_modA,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,3.4049999999999994,tPIR1_modA,tPIR1,modA,4.197777777777778,-0.7927777777777782,1.7324068449319245,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep1,pSRO9-mCherry-tPIR1_modB,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,4.16,tPIR1_modB,tPIR1,modB,4.197777777777778,-0.037777777777777466,1.0265314141292685,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep2,pSRO9-mCherry-tPIR1_modB,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,4.305,tPIR1_modB,tPIR1,modB,4.197777777777778,0.10722222222222211,0.9283738413571316,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modB_bio_rep3,pSRO9-mCherry-tPIR1_modB,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,4.243333333333332,tPIR1_modB,tPIR1,modB,4.197777777777778,0.04555555555555468,0.968916632957431,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep1,pSRO9-mCherry-tPIR1_modC,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,4.3533333333333335,tPIR1_modC,tPIR1,modC,4.197777777777778,0.1555555555555559,0.8977865850653691,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep2,pSRO9-mCherry-tPIR1_modC,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,4.441666666666666,tPIR1_modC,tPIR1,modC,4.197777777777778,0.24388888888888882,0.8444659226052894,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modC_bio_rep3,pSRO9-mCherry-tPIR1_modC,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,3.955,tPIR1_modC,tPIR1,modC,4.197777777777778,-0.24277777777777754,1.1832687456269386,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep1,pSRO9-mCherry-tPIR1_modD,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,4.773333333333333,tPIR1_modD,tPIR1,modD,4.197777777777778,0.5755555555555558,0.6710278010597471,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep2,pSRO9-mCherry-tPIR1_modD,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,3.960000000000001,tPIR1_modD,tPIR1,modD,4.197777777777778,-0.23777777777777676,1.1791749467630703,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modD_bio_rep3,pSRO9-mCherry-tPIR1_modD,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,3.6500000000000004,tPIR1_modD,tPIR1,modD,4.197777777777778,-0.5477777777777773,1.4618322610773233,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep1,pSRO9-mCherry-tPIR1_modE,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,4.205,tPIR1_modE,tPIR1,modE,4.197777777777778,0.007222222222222463,0.9950064464794521,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep2,pSRO9-mCherry-tPIR1_modE,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,3.9350000000000005,tPIR1_modE,tPIR1,modE,4.197777777777778,-0.2627777777777771,1.1997865617676906,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modE_bio_rep3,pSRO9-mCherry-tPIR1_modE,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,3.955,tPIR1_modE,tPIR1,modE,4.197777777777778,-0.24277777777777754,1.1832687456269386,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep1,pSRO9-mCherry-tPIR1_modF,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,3.2266666666666666,tPIR1_modF,tPIR1,modF,4.197777777777778,-0.971111111111111,1.9603498038632379,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep2,pSRO9-mCherry-tPIR1_modF,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,4.004999999999999,tPIR1_modF,tPIR1,modF,4.197777777777778,-0.1927777777777786,1.1429622682823928,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modF_bio_rep3,pSRO9-mCherry-tPIR1_modF,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,3.823333333333334,tPIR1_modF,tPIR1,modF,4.197777777777778,-0.37444444444444347,1.296340261524327,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep1,pSRO9-mCherry-tPIR1_modG,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,3.581666666666667,tPIR1_modG,tPIR1,modG,4.197777777777778,-0.6161111111111106,1.5327380015537577,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep2,pSRO9-mCherry-tPIR1_modG,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,3.8749999999999982,tPIR1_modG,tPIR1,modG,4.197777777777778,-0.3227777777777794,1.2507364109601107,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_modG_bio_rep3,pSRO9-mCherry-tPIR1_modG,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,4.056666666666667,tPIR1_modG,tPIR1,modG,4.197777777777778,-0.14111111111111097,1.1027540898971895,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep1,pSRO9-mCherry-tPIR1_WT,bio_rep1,pSRO9-mCherry,pSRO9,mCherry,3.7316666666666674,tPIR1_WT,tPIR1,WT,4.197777777777778,-0.46611111111111025,1.3813808329615234,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep2,pSRO9-mCherry-tPIR1_WT,bio_rep2,pSRO9-mCherry,pSRO9,mCherry,4.538333333333332,tPIR1_WT,tPIR1,WT,4.197777777777778,0.3405555555555546,0.7897371399283117,FALSE
1,mCh-7,pSRO9-mCherry-tPIR1_WT_bio_rep3,pSRO9-mCherry-tPIR1_WT,bio_rep3,pSRO9-mCherry,pSRO9,mCherry,4.323333333333332,tPIR1_WT,tPIR1,WT,4.197777777777778,0.12555555555555475,0.916650989648995,FALSE
