Include,Color,Pos,Name,Cp,Concentration,Standard,Status,well,cq,well_row,well_col,sample_id,strain,pro_mCh,promoter,mCherry,bio_rep,ter_mod,terminator,construct,exp_rep,remove,prep_type,tech_rep,target_id,ref_cq,delta_cq,rel_abund
TRUE,255,I15,Sample 207,11.77,NA,0,NA,I15,11.77,I,15,pPGK1-mCherry-tRPS3_modC_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modC,tRPS3,modC,ExpRep1,FALSE,+RT,3,mCh-7,13.72,-1.950000000000001,3.863745315699385
TRUE,255,A13,Sample 13,11.56,NA,0,NA,A13,11.56,A,13,pPGK1-mCherry-tRPS3_modC_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,14.28,-2.719999999999999,6.58872813814058
TRUE,255,E13,Sample 109,11.24,NA,0,NA,E13,11.24,E,13,pPGK1-mCherry-tRPS3_modC_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,14.28,-3.039999999999999,8.224910613248527
TRUE,255,I13,Sample 205,10.94,NA,0,NA,I13,10.94,I,13,pPGK1-mCherry-tRPS3_modC_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,14.28,-3.34,10.126052751762238
TRUE,255,A14,Sample 14,11.2,NA,0,NA,A14,11.2,A,14,pPGK1-mCherry-tRPS3_modC_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,13.48,-2.280000000000001,4.856779537580191
TRUE,255,E14,Sample 110,11.17,NA,0,NA,E14,11.17,E,14,pPGK1-mCherry-tRPS3_modC_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,13.48,-2.3100000000000005,4.9588307997559475
TRUE,255,I14,Sample 206,10.83,NA,0,NA,I14,10.83,I,14,pPGK1-mCherry-tRPS3_modC_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,13.48,-2.6500000000000004,6.276672783174007
TRUE,255,A15,Sample 15,11.44,NA,0,NA,A15,11.44,A,15,pPGK1-mCherry-tRPS3_modC_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,1,mCh-7,13.62,-2.1799999999999997,4.531535541183193
TRUE,255,E15,Sample 111,10.72,NA,0,NA,E15,10.72,E,15,pPGK1-mCherry-tRPS3_modC_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,2,mCh-7,13.62,-2.8999999999999986,7.464263932294452
TRUE,255,I15,Sample 207,10.57,NA,0,NA,I15,10.57,I,15,pPGK1-mCherry-tRPS3_modC_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modC,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modC,tRPS3,modC,ExpRep2,FALSE,+RT,3,mCh-7,13.62,-3.049999999999999,8.282119390731014
TRUE,255,A16,Sample 16,12.91,NA,0,NA,A16,12.91,A,16,pPGK1-mCherry-tRPS3_modD_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,14.46,-1.5500000000000007,2.928171391891252
TRUE,255,E16,Sample 112,12.45,NA,0,NA,E16,12.45,E,16,pPGK1-mCherry-tRPS3_modD_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,14.46,-2.0100000000000016,4.02782220022688
TRUE,255,I16,Sample 208,12.53,NA,0,NA,I16,12.53,I,16,pPGK1-mCherry-tRPS3_modD_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,14.46,-1.9300000000000015,3.8105519921757534
TRUE,255,A17,Sample 17,12.79,NA,0,NA,A17,12.79,A,17,pPGK1-mCherry-tRPS3_modD_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,13.93,-1.1400000000000006,2.203810231753222
TRUE,255,E17,Sample 113,12.41,NA,0,NA,E17,12.41,E,17,pPGK1-mCherry-tRPS3_modD_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,13.93,-1.5199999999999996,2.8679104960316537
TRUE,255,I17,Sample 209,12.29,NA,0,NA,I17,12.29,I,17,pPGK1-mCherry-tRPS3_modD_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,13.93,-1.6400000000000006,3.1166583186420005
TRUE,255,A18,Sample 18,12.58,NA,0,NA,A18,12.58,A,18,pPGK1-mCherry-tRPS3_modD_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,13.77,-1.1899999999999995,2.2815274317368464
TRUE,255,E18,Sample 114,12.22,NA,0,NA,E18,12.22,E,18,pPGK1-mCherry-tRPS3_modD_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,13.77,-1.549999999999999,2.9281713918912486
TRUE,255,I18,Sample 210,12.26,NA,0,NA,I18,12.26,I,18,pPGK1-mCherry-tRPS3_modD_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,13.77,-1.5099999999999998,2.848100391194143
TRUE,255,A16,Sample 16,12,NA,0,NA,A16,12,A,16,pPGK1-mCherry-tRPS3_modD_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,13.81,-1.8100000000000005,3.5064228852641417
TRUE,255,E16,Sample 112,11.44,NA,0,NA,E16,11.44,E,16,pPGK1-mCherry-tRPS3_modD_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,13.81,-2.370000000000001,5.169411322549973
TRUE,255,I16,Sample 208,11.37,NA,0,NA,I16,11.37,I,16,pPGK1-mCherry-tRPS3_modD_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,13.81,-2.4400000000000013,5.4264173097906925
TRUE,255,A17,Sample 17,12.17,NA,0,NA,A17,12.17,A,17,pPGK1-mCherry-tRPS3_modD_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,14.17,-2,4
TRUE,255,E17,Sample 113,11.34,NA,0,NA,E17,11.34,E,17,pPGK1-mCherry-tRPS3_modD_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,14.17,-2.83,7.110741449332562
TRUE,255,I17,Sample 209,11.51,NA,0,NA,I17,11.51,I,17,pPGK1-mCherry-tRPS3_modD_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,14.17,-2.66,6.320330494907018
TRUE,255,A18,Sample 18,11.72,NA,0,NA,A18,11.72,A,18,pPGK1-mCherry-tRPS3_modD_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,13.9,-2.1799999999999997,4.531535541183193
TRUE,255,E18,Sample 114,11.5,NA,0,NA,E18,11.5,E,18,pPGK1-mCherry-tRPS3_modD_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,13.9,-2.4000000000000004,5.278031643091579
TRUE,255,I18,Sample 210,11.4,NA,0,NA,I18,11.4,I,18,pPGK1-mCherry-tRPS3_modD_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modD,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,13.9,-2.5,5.656854249492381
TRUE,255,A19,Sample 19,11.96,NA,0,NA,A19,11.96,A,19,pPGK1-mCherry-tRPS3_modE_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,13.47,-1.5099999999999998,2.848100391194143
TRUE,255,E19,Sample 115,11.6,NA,0,NA,E19,11.6,E,19,pPGK1-mCherry-tRPS3_modE_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,13.47,-1.870000000000001,3.6553258009176046
TRUE,255,I19,Sample 211,11.21,NA,0,NA,I19,11.21,I,19,pPGK1-mCherry-tRPS3_modE_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,13.47,-2.26,4.789914818475714
TRUE,255,A20,Sample 20,11.67,NA,0,NA,A20,11.67,A,20,pPGK1-mCherry-tRPS3_modE_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,12.54,-0.8699999999999992,1.8276629004588
TRUE,255,E20,Sample 116,11.16,NA,0,NA,E20,11.16,E,20,pPGK1-mCherry-tRPS3_modE_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,12.54,-1.379999999999999,2.6026837108838654
TRUE,255,I20,Sample 212,10.78,NA,0,NA,I20,10.78,I,20,pPGK1-mCherry-tRPS3_modE_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,12.54,-1.7599999999999998,3.386981249450108
TRUE,255,A21,Sample 21,11.88,NA,0,NA,A21,11.88,A,21,pPGK1-mCherry-tRPS3_modE_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,12.8,-0.9199999999999999,1.8921152934511918
TRUE,255,E21,Sample 117,11.46,NA,0,NA,E21,11.46,E,21,pPGK1-mCherry-tRPS3_modE_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,12.8,-1.3399999999999999,2.5315131879405595
TRUE,255,I21,Sample 213,11.57,NA,0,NA,I21,11.57,I,21,pPGK1-mCherry-tRPS3_modE_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,12.8,-1.2300000000000004,2.3456698984637585
TRUE,255,A19,Sample 19,11.68,NA,0,NA,A19,11.68,A,19,pPGK1-mCherry-tRPS3_modE_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,12.27,-0.5899999999999999,1.5052467474110671
TRUE,255,E19,Sample 115,10.72,NA,0,NA,E19,10.72,E,19,pPGK1-mCherry-tRPS3_modE_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,12.27,-1.549999999999999,2.9281713918912486
TRUE,255,I19,Sample 211,10.78,NA,0,NA,I19,10.78,I,19,pPGK1-mCherry-tRPS3_modE_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,12.27,-1.4900000000000002,2.808889751475995
TRUE,255,A20,Sample 20,11.73,NA,0,NA,A20,11.73,A,20,pPGK1-mCherry-tRPS3_modE_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,12.66,-0.9299999999999997,1.9052759960878745
TRUE,255,E20,Sample 116,10.81,NA,0,NA,E20,10.81,E,20,pPGK1-mCherry-tRPS3_modE_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,12.66,-1.8499999999999996,3.60500185044332
TRUE,255,I20,Sample 212,11.32,NA,0,NA,I20,11.32,I,20,pPGK1-mCherry-tRPS3_modE_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,12.66,-1.3399999999999999,2.5315131879405595
TRUE,255,A21,Sample 21,10.85,NA,0,NA,A21,10.85,A,21,pPGK1-mCherry-tRPS3_modE_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,12.42,-1.5700000000000003,2.9690471412580988
TRUE,255,E21,Sample 117,10.79,NA,0,NA,E21,10.79,E,21,pPGK1-mCherry-tRPS3_modE_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,12.42,-1.6300000000000008,3.0951299870847815
TRUE,255,I21,Sample 213,10.8,NA,0,NA,I21,10.8,I,21,pPGK1-mCherry-tRPS3_modE_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_modE,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,12.42,-1.6199999999999992,3.073750362576023
TRUE,255,A1,Sample 1,12.19,NA,0,NA,A1,12.19,A,1,pPGK1-mCherry-tRPS3_WT_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,13.3,-1.1100000000000012,2.1584564730088562
TRUE,255,E1,Sample 97,12.55,NA,0,NA,E1,12.55,E,1,pPGK1-mCherry-tRPS3_WT_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,13.3,-0.75,1.681792830507429
TRUE,255,I1,Sample 193,12.34,NA,0,NA,I1,12.34,I,1,pPGK1-mCherry-tRPS3_WT_BioRep1_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,13.3,-0.9600000000000009,1.9453098948245722
TRUE,255,A2,Sample 2,25.81,NA,0,NA,A2,25.81,A,2,pPGK1-mCherry-tRPS3_WT_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,24.7,1.1099999999999994,0.4632940309451856
TRUE,255,E2,Sample 98,26.68,NA,0,NA,E2,26.68,E,2,pPGK1-mCherry-tRPS3_WT_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,24.7,1.9800000000000004,0.2534898699475072
TRUE,255,I2,Sample 194,24.65,NA,0,NA,I2,24.65,I,2,pPGK1-mCherry-tRPS3_WT_BioRep2_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,24.7,-0.05000000000000071,1.035264923841378
TRUE,255,A3,Sample 3,10.46,NA,0,NA,A3,10.46,A,3,pPGK1-mCherry-tRPS3_WT_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,14.67,-4.209999999999999,18.507010942484587
TRUE,255,E3,Sample 99,11.86,NA,0,NA,E3,11.86,E,3,pPGK1-mCherry-tRPS3_WT_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,14.67,-2.8100000000000005,7.012845770528283
TRUE,255,I3,Sample 195,11.64,NA,0,NA,I3,11.64,I,3,pPGK1-mCherry-tRPS3_WT_BioRep3_ExpRep1,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,14.67,-3.0299999999999994,8.168097005657543
TRUE,255,A1,Sample 1,11.29,NA,0,NA,A1,11.29,A,1,pPGK1-mCherry-tRPS3_WT_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,13.68,-2.3900000000000006,5.241573615433455
TRUE,255,E1,Sample 97,10.96,NA,0,NA,E1,10.96,E,1,pPGK1-mCherry-tRPS3_WT_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,13.68,-2.719999999999999,6.58872813814058
TRUE,255,I1,Sample 193,11.55,NA,0,NA,I1,11.55,I,1,pPGK1-mCherry-tRPS3_WT_BioRep4_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,13.68,-2.129999999999999,4.377174805042955
TRUE,255,A2,Sample 2,11.37,NA,0,NA,A2,11.37,A,2,pPGK1-mCherry-tRPS3_WT_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,14.45,-3.08,8.456144324491044
TRUE,255,E2,Sample 98,11.78,NA,0,NA,E2,11.78,E,2,pPGK1-mCherry-tRPS3_WT_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,14.45,-2.67,6.364291870039349
TRUE,255,I2,Sample 194,11.77,NA,0,NA,I2,11.77,I,2,pPGK1-mCherry-tRPS3_WT_BioRep5_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,14.45,-2.6799999999999997,6.408559020716975
TRUE,255,A3,Sample 3,10.92,NA,0,NA,A3,10.92,A,3,pPGK1-mCherry-tRPS3_WT_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,14.28,-3.3599999999999994,10.267407180503229
TRUE,255,E3,Sample 99,11.69,NA,0,NA,E3,11.69,E,3,pPGK1-mCherry-tRPS3_WT_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,14.28,-2.59,6.0209869896442685
TRUE,255,I3,Sample 195,11.44,NA,0,NA,I3,11.44,I,3,pPGK1-mCherry-tRPS3_WT_BioRep6_ExpRep2,pPGK1-mCherry-tRPS3_WT,pPGK1-mCherry,pPGK1,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,14.28,-2.84,7.160200567423779
