"strain","promoter","mCherry","UTR3","target_id","bio_rep","deltacq","rel_abund_deltacq","na.rm"
"pRPS3-mCherry-tPMA1","pRPS3","mCherry","tPMA1","URA3-ORF","bio_rep3",0.726666666666667,0.604298528173384,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","mCh-7","bio_rep1",0.0899999999999999,0.939522749214012,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","mCh-7","bio_rep2",0.543333333333333,0.68618365522189,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","mCh-7","bio_rep3",-0.172222222222222,1.12679277807238,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","PGK1-ORF","bio_rep1",-0.200000000000001,1.14869835499704,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","PGK1-ORF","bio_rep2",-0.496666666666666,1.41094980711805,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","PGK1-ORF","bio_rep3",-0.242222222222223,1.18281317812856,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","RPS3-ORF","bio_rep1",0.389999999999999,0.76312960448028,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","RPS3-ORF","bio_rep2",0.633333333333333,0.64468515421979,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","RPS3-ORF","bio_rep3",0.267777777777777,0.830597953489017,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","URA3-ORF","bio_rep1",-0.200000000000001,1.14869835499704,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","URA3-ORF","bio_rep2",-0.0666666666666664,1.04729412282063,FALSE
"pRPS3-mCherry-tRPS13","pRPS3","mCherry","tRPS13","URA3-ORF","bio_rep3",0.0377777777777784,0.974154308612393,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","mCh-7","bio_rep1",-0.316666666666668,1.24544962235882,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","mCh-7","bio_rep2",-0.372222222222224,1.29434501059428,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","mCh-7","bio_rep3",-0.684444444444445,1.60708300395263,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","PGK1-ORF","bio_rep1",-0.606666666666667,1.52273687213227,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","PGK1-ORF","bio_rep2",-0.492222222222223,1.40660984714947,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","PGK1-ORF","bio_rep3",-0.224444444444444,1.16832726039984,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","RPS3-ORF","bio_rep1",0.883333333333333,0.542113435150709,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","RPS3-ORF","bio_rep2",0.857777777777777,0.551801859009226,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","RPS3-ORF","bio_rep3",0.325555555555555,0.797991035384882,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","URA3-ORF","bio_rep1",-0.426666666666668,1.34412439959342,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","URA3-ORF","bio_rep2",-0.552222222222223,1.46634260451528,FALSE
"pRPS3-mCherry-tRPS3","pRPS3","mCherry","tRPS3","URA3-ORF","bio_rep3",-0.234444444444446,1.17645361914219,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","mCh-7","bio_rep1",1.89222222222222,0.269391787918668,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","mCh-7","bio_rep2",1.87666666666667,0.272312164035653,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","mCh-7","bio_rep3",1.29444444444445,0.407693131168534,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","PGK1-ORF","bio_rep1",-0.457777777777778,1.3734246648171,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","PGK1-ORF","bio_rep2",-0.503333333333334,1.41748486722226,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","PGK1-ORF","bio_rep3",-0.515555555555554,1.42954452529434,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","RPS3-ORF","bio_rep1",0.492222222222223,0.710929190511873,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","RPS3-ORF","bio_rep2",0.726666666666667,0.604298528173384,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","RPS3-ORF","bio_rep3",0.254444444444445,0.838309890374151,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","URA3-ORF","bio_rep1",0.0922222222222224,0.938076690879787,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","URA3-ORF","bio_rep2",-0.123333333333333,1.08924865614261,FALSE
"pRPS3-mCherry-tSRO9","pRPS3","mCherry","tSRO9","URA3-ORF","bio_rep3",0.204444444444446,0.867872824813668,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","mCh-7","bio_rep1",2.65888888888889,0.158341476128894,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","mCh-7","bio_rep2",2.58333333333333,0.166854981771254,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","mCh-7","bio_rep3",1.97222222222222,0.254860160925536,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","PGK1-ORF","bio_rep1",-0.411111111111111,1.32970951361603,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","PGK1-ORF","bio_rep2",-0.856666666666667,1.81084952261669,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","PGK1-ORF","bio_rep3",-0.457777777777777,1.3734246648171,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","RPS3-ORF","bio_rep1",0.598888888888888,0.660262269541656,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","RPS3-ORF","bio_rep2",0.583333333333332,0.667419927085018,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","RPS3-ORF","bio_rep3",0.162222222222223,0.893647500811402,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","URA3-ORF","bio_rep1",-0.181111111111111,1.13375672722483,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","URA3-ORF","bio_rep2",0.353333333333333,0.7827734162991,FALSE
"pRPS3-mCherry-tSUN4","pRPS3","mCherry","tSUN4","URA3-ORF","bio_rep3",0.142222222222223,0.906122355038388,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","mCh-7","bio_rep1",1.69777777777778,0.308260559917674,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","mCh-7","bio_rep2",1.56555555555556,0.337847584259734,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","mCh-7","bio_rep3",1.83777777777778,0.279752362954082,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","PGK1-ORF","bio_rep1",-0.632222222222223,1.54995058661642,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","PGK1-ORF","bio_rep2",-0.594444444444443,1.50989104208868,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","PGK1-ORF","bio_rep3",-0.692222222222222,1.61577041754322,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","RPS3-ORF","bio_rep1",0.527777777777777,0.693622316860605,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","RPS3-ORF","bio_rep2",0.525555555555556,0.694691545359566,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","RPS3-ORF","bio_rep3",0.237777777777778,0.848050582099865,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","URA3-ORF","bio_rep1",0.00777777777777722,0.994623361403161,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","URA3-ORF","bio_rep2",0.0855555555555565,0.942421556676098,FALSE
"pRPS3-mCherry-tTOS6","pRPS3","mCherry","tTOS6","URA3-ORF","bio_rep3",0.277777777777779,0.824860594335302,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","mCh-7","bio_rep1",3.40777777777778,0.0942229441448144,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","mCh-7","bio_rep2",2.83333333333333,0.140307756038672,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","mCh-7","bio_rep3",4.18666666666667,0.0549145907638259,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","PGK1-ORF","bio_rep1",-0.602222222222222,1.51805306478888,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","PGK1-ORF","bio_rep2",-1.16666666666667,2.24492409661875,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","PGK1-ORF","bio_rep3",-1.32333333333333,2.5024362789875,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","RPS3-ORF","bio_rep1",0.367777777777778,0.774975293308207,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","RPS3-ORF","bio_rep2",1.19333333333333,0.437291335027918,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","RPS3-ORF","bio_rep3",0.776666666666666,0.583713901878486,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","URA3-ORF","bio_rep1",0.0677777777777777,0.954106502836737,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","URA3-ORF","bio_rep2",-0.266666666666666,1.20302503608212,FALSE
"pSRO9-mCherry-tCLN2","pSRO9","mCherry","tCLN2","URA3-ORF","bio_rep3",0.436666666666666,0.738839720294815,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","mCh-7","bio_rep1",3.72444444444444,0.0756537578504063,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","mCh-7","bio_rep2",2.77333333333333,0.146266031650764,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","mCh-7","bio_rep3",3.28111111111111,0.10286962021172,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","PGK1-ORF","bio_rep1",-0.995555555555555,1.99384817242018,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","PGK1-ORF","bio_rep2",-0.506666666666668,1.42076373912898,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","PGK1-ORF","bio_rep3",-0.568888888888889,1.48338068487061,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","RPS3-ORF","bio_rep1",0.564444444444446,0.676215764744713,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","RPS3-ORF","bio_rep2",0.683333333333334,0.622724811179411,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","RPS3-ORF","bio_rep3",0.601111111111113,0.659246032565548,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","URA3-ORF","bio_rep1",0.174444444444445,0.886108677706511,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","URA3-ORF","bio_rep2",-0.406666666666666,1.32561944178653,FALSE
"pSRO9-mCherry-tHSP26","pSRO9","mCherry","tHSP26","URA3-ORF","bio_rep3",0.0711111111111116,0.95190459345377,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","mCh-7","bio_rep1",3.83777777777778,0.0699380907385206,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","mCh-7","bio_rep2",4.00333333333333,0.0623557610329389,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","mCh-7","bio_rep3",4.02222222222222,0.061544672058402,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","PGK1-ORF","bio_rep1",-0.712222222222222,1.63832573203224,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","PGK1-ORF","bio_rep2",-1.15666666666667,2.22941727317784,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","PGK1-ORF","bio_rep3",-1.32777777777778,2.51015730646128,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","RPS3-ORF","bio_rep1",0.257777777777777,0.836375219131518,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","RPS3-ORF","bio_rep2",0.893333333333334,0.538368784123761,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","RPS3-ORF","bio_rep3",1.10222222222222,0.465798460928562,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","URA3-ORF","bio_rep1",0.137777777777778,0.908918108783091,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","URA3-ORF","bio_rep2",0.153333333333334,0.899170535638185,FALSE
"pSRO9-mCherry-tPAB1","pSRO9","mCherry","tPAB1","URA3-ORF","bio_rep3",0.242222222222223,0.845442051619845,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","mCh-7","bio_rep1",4.01777777777778,0.0617345622497398,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","mCh-7","bio_rep2",3.83111111111111,0.0702620212031227,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","mCh-7","bio_rep3",4.01888888888889,0.0616870348453964,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","PGK1-ORF","bio_rep1",-0.612222222222222,1.52861195886977,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","PGK1-ORF","bio_rep2",-1.58888888888889,3.00817581512397,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","PGK1-ORF","bio_rep3",-0.79111111111111,1.73040664564788,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","RPS3-ORF","bio_rep1",0.327777777777778,0.796762814367008,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","RPS3-ORF","bio_rep2",1.51111111111111,0.350840909981724,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","RPS3-ORF","bio_rep3",0.648888888888889,0.637771312768654,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","URA3-ORF","bio_rep1",0.247777777777777,0.842192668834386,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","URA3-ORF","bio_rep2",0.0311111111111106,0.978666274187244,FALSE
"pSRO9-mCherry-tPGK1","pSRO9","mCherry","tPGK1","URA3-ORF","bio_rep3",0.0588888888888892,0.960003194137103,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","mCh-7","bio_rep1",4.75666666666667,0.0369913902684323,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","mCh-7","bio_rep2",3.82444444444444,0.0705874520081658,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","mCh-7","bio_rep3",4.81555555555556,0.0355118528132672,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","PGK1-ORF","bio_rep1",-0.793333333333333,1.73307409168493,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","PGK1-ORF","bio_rep2",-1.26555555555556,2.40419773353118,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","PGK1-ORF","bio_rep3",-1.00444444444444,2.00617080845463,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","RPS3-ORF","bio_rep1",0.216666666666667,0.86055143724433,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","RPS3-ORF","bio_rep2",1.24444444444444,0.422070398389846,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","RPS3-ORF","bio_rep3",0.735555555555557,0.600586705238141,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","URA3-ORF","bio_rep1",0.606666666666667,0.656712277939201,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","URA3-ORF","bio_rep2",0.344444444444445,0.787611212897619,FALSE
"pSRO9-mCherry-tPMA1","pSRO9","mCherry","tPMA1","URA3-ORF","bio_rep3",0.295555555555556,0.814758523333602,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","mCh-7","bio_rep1",4.36555555555556,0.0485106205348598,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","mCh-7","bio_rep2",3.85111111111111,0.0692947031943254,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","mCh-7","bio_rep3",4.74555555555555,0.0372773843644534,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","PGK1-ORF","bio_rep1",-0.534444444444444,1.44838430076631,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","PGK1-ORF","bio_rep2",-0.688888888888888,1.61204150464667,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","PGK1-ORF","bio_rep3",-0.384444444444444,1.3053570211039,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","RPS3-ORF","bio_rep1",0.485555555555555,0.71422198304524,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","RPS3-ORF","bio_rep2",0.801111111111112,0.573907005000673,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","RPS3-ORF","bio_rep3",0.525555555555556,0.694691545359566,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","URA3-ORF","bio_rep1",0.0155555555555544,0.989275631048923,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","URA3-ORF","bio_rep2",-0.348888888888888,1.27357938510927,FALSE
"pSRO9-mCherry-tRPS13","pSRO9","mCherry","tRPS13","URA3-ORF","bio_rep3",0.0355555555555558,0.975655981098753,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","mCh-7","bio_rep1",4.23333333333333,0.0531666975594285,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","mCh-7","bio_rep2",3.02333333333333,0.122994581688514,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","mCh-7","bio_rep3",4.00555555555556,0.0622597867012859,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","PGK1-ORF","bio_rep1",-0.636666666666667,1.55473281070849,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","PGK1-ORF","bio_rep2",-1.04666666666667,2.06575143029877,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","PGK1-ORF","bio_rep3",-1.02444444444444,2.0341759093106,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","RPS3-ORF","bio_rep1",0.333333333333334,0.793700525984099,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","RPS3-ORF","bio_rep2",0.953333333333333,0.516437857574694,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","RPS3-ORF","bio_rep3",0.785555555555556,0.580128517258799,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","URA3-ORF","bio_rep1",0.193333333333333,0.874582670055836,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","URA3-ORF","bio_rep2",0.043333333333333,0.970410231493541,FALSE
"pSRO9-mCherry-tRPS3","pSRO9","mCherry","tRPS3","URA3-ORF","bio_rep3",0.215555555555556,0.861214457864768,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","mCh-7","bio_rep1",4.50555555555555,0.0440243173717074,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","mCh-7","bio_rep2",4.4,0.0473661427034499,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","mCh-7","bio_rep3",4.79333333333333,0.0360630859926111,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","PGK1-ORF","bio_rep1",-0.664444444444445,1.58495781733351,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","PGK1-ORF","bio_rep2",-1.08,2.11403608112276,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","PGK1-ORF","bio_rep3",-1.13666666666667,2.1987242267704,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","RPS3-ORF","bio_rep1",0.385555555555555,0.765484167787935,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","RPS3-ORF","bio_rep2",1.04,0.486327473706142,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","RPS3-ORF","bio_rep3",0.573333333333334,0.672062199796708,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","URA3-ORF","bio_rep1",0.525555555555554,0.694691545359567,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","URA3-ORF","bio_rep2",0.220000000000001,0.858565436437753,FALSE
"pSRO9-mCherry-tSRO9","pSRO9","mCherry","tSRO9","URA3-ORF","bio_rep3",0.563333333333334,0.676736762068623,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","mCh-7","bio_rep1",5.35444444444444,0.024442837026584,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","mCh-7","bio_rep2",5.78,0.0181989622885697,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","mCh-7","bio_rep3",5.64777777777778,0.0199457090679045,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","PGK1-ORF","bio_rep1",-0.695555555555556,1.6195079560188,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","PGK1-ORF","bio_rep2",-1.99,3.97236998174814,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","PGK1-ORF","bio_rep3",-1.41222222222222,2.66146800371055,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","RPS3-ORF","bio_rep1",0.254444444444443,0.838309890374152,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","RPS3-ORF","bio_rep2",1.12,0.460093825312438,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","RPS3-ORF","bio_rep3",0.747777777777777,0.595520147198391,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","URA3-ORF","bio_rep1",0.514444444444445,0.700062462188774,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","URA3-ORF","bio_rep2",0.869999999999999,0.54714685063037,FALSE
"pSRO9-mCherry-tSUN4","pSRO9","mCherry","tSUN4","URA3-ORF","bio_rep3",0.647777777777778,0.638262690172942,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","mCh-7","bio_rep1",4.23666666666667,0.0530439982068202,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","mCh-7","bio_rep2",4.35888888888889,0.0487353059342189,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","mCh-7","bio_rep3",4.11444444444444,0.0577336223058274,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","PGK1-ORF","bio_rep1",-0.723333333333333,1.65099223316454,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","PGK1-ORF","bio_rep2",-1.06111111111111,2.08653787841032,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","PGK1-ORF","bio_rep3",-1.13555555555556,2.19703150147103,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","RPS3-ORF","bio_rep1",0.396666666666667,0.7596113321178,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","RPS3-ORF","bio_rep2",1.05888888888889,0.480001597068551,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","RPS3-ORF","bio_rep3",0.834444444444445,0.560798950890651,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","URA3-ORF","bio_rep1",0.426666666666666,0.743978756953218,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","URA3-ORF","bio_rep2",-0.0211111111111109,1.01474069519947,FALSE
"pSRO9-mCherry-tTOS6","pSRO9","mCherry","tTOS6","URA3-ORF","bio_rep3",0.474444444444444,0.719743896899169,FALSE
